fuente,categoria,nombre,imagen_url,mean_R,mean_G,mean_B,mean_L,mean_a,mean_b,contrast_L
OpenFoodFacts,Leche,Lben Pasteurisé,https://images.openfoodfacts.org/images/products/611/126/580/0350/front_fr.24.400.jpg,111.7601,127.2721,106.5734,51.1855,-8.5079,10.0879,21.2055
OpenFoodFacts,Leche,Lait demi-écrémé,https://images.openfoodfacts.org/images/products/000/002/600/6024/front_fr.101.400.jpg,117.9506,124.1877,136.0914,52.7404,6.2021,-4.498,23.4812
OpenFoodFacts,Leche,"H-Milch 3,5%",https://images.openfoodfacts.org/images/products/400/845/202/7602/front_en.166.400.jpg,117.0549,105.1646,97.2814,44.6152,6.8723,5.4521,26.104
OpenFoodFacts,Leche,Lait de brebis demi-écrémé,https://images.openfoodfacts.org/images/products/342/827/416/0010/front_fr.6.400.jpg,115.6192,123.649,128.2719,50.753,0.3779,-3.1483,24.6531
OpenFoodFacts,Leche,"Прясно краве мляко 3,7%",https://images.openfoodfacts.org/images/products/594/187/590/5227/front_en.29.400.jpg,189.4717,201.9976,205.9945,80.2655,-2.2156,-3.285,20.261
OpenFoodFacts,Leche,Raibi,https://images.openfoodfacts.org/images/products/611/124/288/1655/front_fr.17.400.jpg,146.3108,134.7521,140.0456,57.0056,5.8737,-1.1563,17.7238
OpenFoodFacts,Leche,GrandLait Bio,https://images.openfoodfacts.org/images/products/353/363/183/5002/front_fr.72.400.jpg,145.8419,154.3176,150.6031,62.7123,-2.0938,1.4146,19.818
OpenFoodFacts,Leche,Instant Full Cream Milk Powder,https://images.openfoodfacts.org/images/products/871/500/099/8630/front_en.85.400.jpg,169.3982,152.0524,133.243,63.3323,4.111,12.4421,21.6098
OpenFoodFacts,Leche,jibbi vanille,https://images.openfoodfacts.org/images/products/611/103/200/6954/front_fr.18.400.jpg,127.2568,120.7734,98.6093,50.6354,1.1039,13.166,21.7444
OpenFoodFacts,Leche,CORE POWER ELITE CHOCOLATE HIGH PROTEIN MILK SHAKE,https://images.openfoodfacts.org/images/products/081/162/002/0633/front_en.838.400.jpg,141.1926,131.8283,111.8959,54.2461,0.3387,11.914,25.2963
OpenFoodFacts,Leche,Lait entier stérilisé UHT issu de l'agriculture biologique,https://images.openfoodfacts.org/images/products/325/622/224/2644/front_fr.95.400.jpg,226.9824,212.4784,204.2463,86.4453,4.0717,7.5093,17.3414
OpenFoodFacts,Leche,Lait entier,https://images.openfoodfacts.org/images/products/356/470/000/5576/front_fr.25.400.jpg,107.9812,97.7792,107.7738,44.6276,7.6222,-0.3117,21.8593
OpenFoodFacts,Leche,Leche semidesnatada,https://images.openfoodfacts.org/images/products/841/029/711/1150/front_es.41.400.jpg,206.9542,216.9103,214.3713,85.9248,-1.8725,0.3713,16.5882
OpenFoodFacts,Leche,Lait demi-écrémé,https://images.openfoodfacts.org/images/products/405/648/984/3245/front_en.21.400.jpg,51.4765,74.9489,88.1561,30.7352,-2.6504,-10.1031,12.1487
OpenFoodFacts,Leche,Lait,https://images.openfoodfacts.org/images/products/359/671/047/6800/front_fr.127.400.jpg,209.9209,209.9194,198.2477,83.4732,-0.3995,6.0287,23.2967
OpenFoodFacts,Yogures,Yaourt nature,https://images.openfoodfacts.org/images/products/611/124/210/0206/front_en.38.400.jpg,78.7131,84.3154,91.7466,35.0934,1.523,-4.839,20.7192
OpenFoodFacts,Yogures,jaouda Cremy,https://images.openfoodfacts.org/images/products/611/124/210/0305/front_fr.62.400.jpg,113.5093,116.9281,113.9058,48.5259,-1.6836,1.3127,14.5494
OpenFoodFacts,Yogures,Assil vanille,https://images.openfoodfacts.org/images/products/611/103/200/1003/front_en.61.400.jpg,75.1635,67.4282,82.113,28.6458,6.0511,-6.9175,29.701
OpenFoodFacts,Yogures,DANONE ASSIL BANANE,https://images.openfoodfacts.org/images/products/611/103/200/1010/front_fr.54.400.jpg,114.3933,103.6096,99.0275,43.3107,4.5246,4.3055,28.8236
OpenFoodFacts,Yogures,Yaourt Grec Muesli,https://images.openfoodfacts.org/images/products/611/124/210/3702/front_fr.4.400.jpg,88.1334,96.7897,116.1275,39.8928,4.3703,-12.6981,27.5032
OpenFoodFacts,Yogures,غلال القمح,https://images.openfoodfacts.org/images/products/611/124/210/2002/front_en.22.400.jpg,135.332,131.8452,121.304,53.2425,-0.3617,5.8345,31.0576
OpenFoodFacts,Yogures,Danino,https://images.openfoodfacts.org/images/products/611/103/200/8453/front_fr.4.400.jpg,114.2081,66.4359,53.9385,34.4215,19.361,18.2851,16.9236
OpenFoodFacts,Yogures,Tendre nature,https://images.openfoodfacts.org/images/products/611/124/210/2781/front_fr.23.400.jpg,137.3955,119.9412,113.7764,51.5864,6.2689,6.7709,21.9393
OpenFoodFacts,Yogures,delicimou chocolat,https://images.openfoodfacts.org/images/products/611/126/696/2446/front_fr.30.400.jpg,55.553,107.7328,157.1379,44.3731,4.6341,-30.0231,21.7646
OpenFoodFacts,Yogures,Yaourt Nature,https://images.openfoodfacts.org/images/products/611/103/200/2925/front_fr.44.400.jpg,103.6492,103.2982,105.906,42.6843,0.822,-1.3908,24.2683
OpenFoodFacts,Yogures,Yaourt tendre,https://images.openfoodfacts.org/images/products/611/124/210/2767/front_fr.4.400.jpg,195.8612,111.5744,104.9784,58.6881,31.7984,19.915,23.9755
OpenFoodFacts,Yogures,Activia Céréales,https://images.openfoodfacts.org/images/products/611/103/200/2208/front_fr.26.400.jpg,108.3198,92.0121,64.3353,38.8971,2.515,17.9686,25.592
OpenFoodFacts,Yogures,Ghani,https://images.openfoodfacts.org/images/products/611/124/210/2187/front_fr.17.400.jpg,132.2342,119.2427,103.206,50.793,3.2876,11.2343,15.3024
OpenFoodFacts,Yogures,Fromage blanc au lait de brebis,https://images.openfoodfacts.org/images/products/327/322/054/1012/front_fr.177.400.jpg,143.6642,133.697,124.7925,56.0318,3.7856,6.2597,24.6296
OpenFoodFacts,Yogures,Yaourt à la Grecque Nature,https://images.openfoodfacts.org/images/products/000/002/004/7559/front_en.229.400.jpg,152.5439,152.3339,146.5697,62.3882,-0.0965,3.4416,20.4214
OpenFoodFacts,Yogures,double zéro Cerise,https://images.openfoodfacts.org/images/products/611/103/201/0135/front_fr.11.400.jpg,131.9286,114.9409,117.3981,49.5322,8.1645,1.4874,20.7407
OpenFoodFacts,Yogures,Les 2 Vaches Vanille Bio de Madagascar 4 x 115 g,https://images.openfoodfacts.org/images/products/366/134/468/8339/front_fr.54.400.jpg,185.1329,189.4123,177.6789,75.5072,-2.2698,6.196,25.9257
OpenFoodFacts,Yogures,Jnane nature sans sucre,https://images.openfoodfacts.org/images/products/611/112/600/1711/front_fr.4.400.jpg,150.0083,142.4942,145.1995,59.8191,4.983,-0.3694,16.6471
OpenFoodFacts,Yogures,Danone le nature 125 g x 4,https://images.openfoodfacts.org/images/products/303/349/000/4521/front_fr.111.400.jpg,205.8675,215.1436,221.6628,85.3118,-0.7416,-4.2179,19.1078
OpenFoodFacts,Yogures,Raib vani jaouda,https://images.openfoodfacts.org/images/products/611/124/210/2361/front_fr.15.400.jpg,114.8277,110.0228,94.9951,45.9779,0.8591,9.126,21.1093
OpenFoodFacts,Yogures,Yaos Yaourt à la Grecque Nature,https://images.openfoodfacts.org/images/products/302/329/112/2005/front_fr.67.400.jpg,161.4205,179.6121,208.7144,72.44,4.9808,-16.9976,29.201
OpenFoodFacts,Yogures,Danone-Peche,https://images.openfoodfacts.org/images/products/611/103/201/0333/front_en.6.400.jpg,147.8443,145.3623,149.4806,60.5499,3.5167,-1.1375,20.3153
OpenFoodFacts,Yogures,Velouté Fraise,https://images.openfoodfacts.org/images/products/611/103/200/2888/front_fr.29.400.jpg,137.41,81.5162,59.0551,40.3169,20.7639,23.4064,21.1095
OpenFoodFacts,Yogures,Dessert gourmand choco,https://images.openfoodfacts.org/images/products/611/124/210/2552/front_en.47.400.jpg,124.545,104.9559,106.3595,45.9063,8.877,2.8298,20.599
OpenFoodFacts,Yogures,Yaourt saveur myrtille sauvage,https://images.openfoodfacts.org/images/products/366/134/422/1772/front_fr.62.400.jpg,153.4533,155.5745,134.5086,63.0363,-2.6166,10.7055,24.2183
OpenFoodFacts,Yogures,Skyr,https://images.openfoodfacts.org/images/products/405/648/949/1217/front_en.3.400.jpg,144.5368,139.5239,135.3308,58.0656,1.882,2.887,16.9493
OpenFoodFacts,Yogures,yaourt au lait entier nature,https://images.openfoodfacts.org/images/products/356/007/084/5408/front_fr.86.400.jpg,210.3546,207.3777,175.9802,82.5131,-3.5715,16.2965,17.053
OpenFoodFacts,Yogures,Yaos le yaourt à la Grecque,https://images.openfoodfacts.org/images/products/302/329/063/4578/front_en.100.400.jpg,117.4407,136.2841,156.1961,55.8273,1.9907,-13.1258,21.9388
OpenFoodFacts,Yogures,Yaourt à la grecque 4x150g,https://images.openfoodfacts.org/images/products/000/002/066/5241/front_en.65.400.jpg,153.968,151.6414,141.2725,62.1348,2.1958,4.7312,25.3527
OpenFoodFacts,Yogures,Yaourt grec,https://images.openfoodfacts.org/images/products/611/124/210/3696/front_fr.27.400.jpg,70.6171,70.5687,79.6804,29.5789,5.1542,-5.3755,23.7397
OpenFoodFacts,Yogures,Framboise délicate,https://images.openfoodfacts.org/images/products/366/134/422/1796/front_fr.59.400.jpg,193.0215,176.9292,179.7306,74.4634,6.9973,4.0387,26.8664
OpenFoodFacts,Yogures,Activia ananas fraise,https://images.openfoodfacts.org/images/products/611/103/200/9443/front_en.4.400.jpg,95.1692,94.2372,80.4254,39.0483,-2.2864,8.2463,19.304
OpenFoodFacts,Yogures,Yaourt nature,https://images.openfoodfacts.org/images/products/327/869/211/1145/front_fr.83.400.jpg,198.2953,197.703,211.0013,80.021,3.8052,-6.2335,21.7194
OpenFoodFacts,Yogures,Actimel,https://images.openfoodfacts.org/images/products/611/103/200/9146/front_fr.3.400.jpg,190.0187,161.253,147.8827,68.2517,9.4966,11.3629,22.7539
OpenFoodFacts,Yogures,Skyr nature (8x Nature),https://images.openfoodfacts.org/images/products/332/977/008/2342/front_fr.20.400.jpg,142.507,147.0833,161.4453,58.8848,2.9626,-9.2568,36.9692
OpenFoodFacts,Yogures,Yogurt Bnine BANANA,https://images.openfoodfacts.org/images/products/611/124/210/2941/front_en.47.400.jpg,116.575,113.7928,113.549,47.9337,2.7604,1.0472,17.778
OpenFoodFacts,Yogures,Yaourt protéiné Hipro Vanille 0%mg - 2x160g,https://images.openfoodfacts.org/images/products/303/349/158/8136/front_fr.110.400.jpg,200.2465,199.6211,197.5236,78.6527,-0.0823,1.0786,34.2904
OpenFoodFacts,Yogures,Griego Ligero Natural,https://images.openfoodfacts.org/images/products/848/000/021/3587/front_es.127.400.jpg,139.246,131.7785,130.834,55.1206,4.7238,1.6622,23.1721
OpenFoodFacts,Yogures,Yaourt nature 4 x 125 g,https://images.openfoodfacts.org/images/products/327/322/053/0351/front_fr.67.400.jpg,152.9974,177.8366,148.5214,69.5926,-13.9358,12.9737,22.6819
OpenFoodFacts,Yogures,Yaourt Grec 10%MG,https://images.openfoodfacts.org/images/products/520/103/770/9774/front_fr.35.400.jpg,206.2972,215.4182,226.0176,85.2146,0.7627,-6.7039,24.5841
OpenFoodFacts,Yogures,Yaourt le nature,https://images.openfoodfacts.org/images/products/303/349/000/4514/front_fr.54.400.jpg,120.5513,109.6702,95.7401,45.7098,2.5987,9.0216,27.5697
OpenFoodFacts,Yogures,Yaourt au Lait Entier saveur Vanille,https://images.openfoodfacts.org/images/products/327/869/211/1169/front_fr.97.400.jpg,154.2587,123.0188,101.2857,54.1877,11.0118,16.9365,20.0159
OpenFoodFacts,Yogures,Actimel,https://images.openfoodfacts.org/images/products/611/103/200/9153/front_fr.15.400.jpg,163.0065,142.2594,130.0209,59.7612,6.8123,9.4491,25.7247
OpenFoodFacts,Yogures,Délicimo : Stracciatella,https://images.openfoodfacts.org/images/products/611/124/210/6789/front_fr.9.400.jpg,92.9322,98.652,103.3765,40.3221,1.3658,-3.4417,28.2809
OpenFoodFacts,Yogures,Griekse yoghurt 2%,https://images.openfoodfacts.org/images/products/000/002/041/6690/front_en.230.400.jpg,108.9528,105.5322,109.4397,44.7771,4.5865,-1.4706,21.4853
OpenFoodFacts,Yogures,Creamy Greek Style Natural Yogurt,https://images.openfoodfacts.org/images/products/405/648/914/8739/front_en.84.400.jpg,120.3256,119.1363,125.8593,49.1954,3.3663,-3.844,27.6591
OpenFoodFacts,Yogures,LADID,https://images.openfoodfacts.org/images/products/611/124/210/5676/front_en.35.400.jpg,120.0942,105.4625,120.044,47.0095,14.3248,-4.7738,22.1918
OpenFoodFacts,Yogures,Yogur griego natural,https://images.openfoodfacts.org/images/products/848/000/020/5599/front_es.25.400.jpg,116.8183,136.1862,161.5839,56.0115,4.452,-15.5748,24.8044
OpenFoodFacts,Yogures,Yaourt vanille de Madagascar,https://images.openfoodfacts.org/images/products/302/329/023/4853/front_fr.62.400.jpg,214.9847,199.19,145.4263,80.4946,1.4259,26.6618,21.7126
OpenFoodFacts,Yogures,Yaourt à la GRECQUE NATURE,https://images.openfoodfacts.org/images/products/324/541/251/1561/front_fr.92.400.jpg,182.7816,196.3233,213.3247,78.4616,0.2008,-10.2936,19.3646
OpenFoodFacts,Yogures,Danone max,https://images.openfoodfacts.org/images/products/611/103/200/9429/front_fr.3.400.jpg,162.1467,158.9772,161.8447,65.6314,4.7272,-1.2763,22.3537
OpenFoodFacts,Yogures,Yogur estilo griego natural,https://images.openfoodfacts.org/images/products/848/000/020/5124/front_es.89.400.jpg,156.1544,170.2293,187.0997,68.217,1.7883,-10.6862,30.0901
OpenFoodFacts,Yogures,Yaourt Jnane,https://images.openfoodfacts.org/images/products/611/112/600/1681/front_fr.29.400.jpg,124.5102,107.8056,89.8931,45.7016,5.1475,11.9441,24.728
OpenFoodFacts,Yogures,Yogur griego ligero,https://images.openfoodfacts.org/images/products/840/200/101/2051/front_es.54.400.jpg,120.6495,114.5258,133.0678,48.6403,8.7174,-8.3635,28.5419
OpenFoodFacts,Yogures,HIPRO Saveur Vanille-Cookie,https://images.openfoodfacts.org/images/products/303/349/148/5763/front_en.97.400.jpg,122.524,122.6048,115.5961,49.7903,-0.8608,3.5593,28.9257
OpenFoodFacts,Yogures,Chergui protéine vanille,https://images.openfoodfacts.org/images/products/611/112/600/5702/front_fr.58.400.jpg,76.1149,75.4665,76.6215,30.5483,1.6836,-0.6991,28.2258
OpenFoodFacts,Yogures,Yaourt chèvre nature,https://images.openfoodfacts.org/images/products/352/323/001/4267/front_fr.102.400.jpg,211.9293,215.0121,194.6705,85.4577,-3.9408,10.9835,18.1765
OpenFoodFacts,Yogures,Daya Ananas Coco,https://images.openfoodfacts.org/images/products/611/112/600/4538/front_fr.38.400.jpg,153.1335,149.4475,139.9874,60.5538,0.6747,5.4163,29.8681
OpenFoodFacts,Yogures,Total 0%,https://images.openfoodfacts.org/images/products/520/105/401/7418/front_en.59.400.jpg,117.4567,103.593,93.7369,43.3431,3.902,7.7152,27.9722
OpenFoodFacts,Yogures,Chergui creme 🥭 mangue,https://images.openfoodfacts.org/images/products/611/112/600/1865/front_fr.4.400.jpg,109.7312,89.8963,122.5249,41.2164,17.8348,-14.1128,27.1346
OpenFoodFacts,Yogures,Yop fraise,https://images.openfoodfacts.org/images/products/332/977/007/5313/front_fr.26.400.jpg,158.1404,123.777,114.5902,54.5048,12.8063,10.7359,23.6757
OpenFoodFacts,Yogures,Fermented Coconut Yoghurt Alternative,https://images.openfoodfacts.org/images/products/068/056/985/4124/front_en.100.400.jpg,120.776,113.0531,104.8318,47.7715,1.9019,5.817,15.149
OpenFoodFacts,Yogures,Activia,https://images.openfoodfacts.org/images/products/611/103/200/9436/front_fr.3.400.jpg,147.0498,146.7498,138.3023,60.3635,-0.4755,5.1897,22.7031
OpenFoodFacts,Yogures,Nature,https://images.openfoodfacts.org/images/products/613/076/000/0102/front_en.83.400.jpg,113.106,102.6663,102.813,43.5652,5.3126,2.1076,24.163
OpenFoodFacts,Yogures,Crème Yaourt Brassé 🍋,https://images.openfoodfacts.org/images/products/611/112/600/1841/front_fr.42.400.jpg,67.5523,78.8151,183.9218,40.5483,31.7921,-53.6993,24.3238
OpenFoodFacts,Yogures,Daya mini Avocat,https://images.openfoodfacts.org/images/products/611/112/600/2763/front_fr.12.400.jpg,166.2977,132.3766,85.5569,57.1806,8.2914,29.4684,20.3227
OpenFoodFacts,Yogures,Kéfir Saveur myrtille,https://images.openfoodfacts.org/images/products/303/349/199/3176/front_fr.31.400.jpg,164.3846,170.5462,140.0417,68.5237,-5.9451,14.9336,22.3295
OpenFoodFacts,Yogures,Chergui creme fruit de bois,https://images.openfoodfacts.org/images/products/611/112/600/1872/front_fr.46.400.jpg,107.9219,76.9949,133.1976,38.4054,25.3624,-24.8015,28.5003
OpenFoodFacts,Yogures,Yaourt à la vanille bio,https://images.openfoodfacts.org/images/products/327/869/900/5027/front_fr.85.400.jpg,183.1076,191.4011,169.4259,76.0534,-5.4325,10.29,20.9535
OpenFoodFacts,Yogures,High Protein Frutas con Trozos,https://images.openfoodfacts.org/images/products/405/648/985/7396/front_es.48.400.jpg,138.3499,118.2932,97.0088,50.7216,5.9485,14.5708,25.219
OpenFoodFacts,Yogures,LES 2 VACHES YAOURTS BRASSES NATURE 115 G X 4,https://images.openfoodfacts.org/images/products/366/134/496/1326/front_fr.54.400.jpg,168.049,187.3952,183.5461,74.1536,-4.9575,0.8402,25.8001
OpenFoodFacts,Yogures,Brooklea Greek 0% Fat Authentic Greek Yogurt,https://images.openfoodfacts.org/images/products/408/860/006/0941/front_en.90.400.jpg,140.5593,126.5047,125.0929,53.426,5.4925,3.055,23.5644
OpenFoodFacts,Yogures,Yaos,https://images.openfoodfacts.org/images/products/302/329/007/6354/front_fr.20.400.jpg,123.3563,124.4743,130.0019,52.1906,6.3264,-2.2432,25.5666
OpenFoodFacts,Yogures,Yaourt Nature BIO,https://images.openfoodfacts.org/images/products/327/869/900/5010/front_fr.62.400.jpg,144.5346,147.6616,140.3426,59.5805,-1.9118,3.4849,28.2473
OpenFoodFacts,Yogures,Jnane,https://images.openfoodfacts.org/images/products/611/112/600/1698/front_en.19.400.jpg,137.5929,143.7448,152.9673,58.9465,0.9321,-6.0798,20.1505
OpenFoodFacts,Yogures,Yoghurt,https://images.openfoodfacts.org/images/products/520/105/401/7432/front_en.6.400.jpg,135.9033,147.0084,150.3423,59.8917,-0.3506,-2.3254,25.05
OpenFoodFacts,Yogures,Jnane,https://images.openfoodfacts.org/images/products/611/112/600/1704/front_fr.20.400.jpg,127.4072,128.2043,136.2381,54.2509,7.0923,-2.6834,21.6334
OpenFoodFacts,Yogures,Danone le nature 125 g x 16,https://images.openfoodfacts.org/images/products/303/349/000/4545/front_fr.78.400.jpg,209.3775,220.5638,226.9877,87.2453,-0.8455,-4.2688,19.7442
OpenFoodFacts,Yogures,Jnane saveur coco,https://images.openfoodfacts.org/images/products/611/112/600/1674/front_fr.30.400.jpg,147.8126,118.1297,119.0427,52.8034,13.1204,6.3251,26.7944
OpenFoodFacts,Yogures,Yaourt a Boire Hipro Mangue,https://images.openfoodfacts.org/images/products/303/349/172/9218/front_fr.23.400.jpg,127.391,109.2813,99.8119,46.6557,6.4446,7.8635,25.7356
OpenFoodFacts,Yogures,Skyr nature,https://images.openfoodfacts.org/images/products/332/977/008/4056/front_fr.41.400.jpg,149.6628,125.6489,108.5553,53.6807,7.359,12.6242,23.0967
OpenFoodFacts,Yogures,Yogur natural,https://images.openfoodfacts.org/images/products/848/000/022/3135/front_es.52.400.jpg,128.5976,115.3209,91.6691,48.864,4.6165,13.3953,24.3882
OpenFoodFacts,Yogures,Skyr,https://images.openfoodfacts.org/images/products/303/349/000/4743/front_fr.132.400.jpg,227.6149,226.5095,233.86,89.8677,2.5215,-3.8857,21.1266
OpenFoodFacts,Yogures,daya vani sghira,https://images.openfoodfacts.org/images/products/611/112/600/3852/front_fr.18.400.jpg,163.9354,157.7939,145.8245,64.8761,2.882,7.3705,23.433
OpenFoodFacts,Yogures,Le nature brebis nature,https://images.openfoodfacts.org/images/products/327/322/054/0015/front_fr.86.400.jpg,189.6615,183.4796,179.6093,74.4346,2.2235,3.3287,23.1778
OpenFoodFacts,Yogures,So soja à la grecque nature,https://images.openfoodfacts.org/images/products/327/322/018/2574/front_en.85.400.jpg,157.3556,150.4972,123.5695,61.8987,-0.291,15.2422,20.4373
OpenFoodFacts,Yogures,YAOURT A BOIRE DAYA FRAISE 900G,https://images.openfoodfacts.org/images/products/611/112/600/2626/front_fr.18.400.jpg,113.8857,102.8938,101.0328,44.4652,4.8634,3.4741,12.5659
OpenFoodFacts,Yogures,Le yaourt à la vanille,https://images.openfoodfacts.org/images/products/302/329/002/1286/front_fr.44.400.jpg,184.8735,157.1443,97.0105,65.7741,4.2885,33.2697,19.9135
OpenFoodFacts,Yogures,Yaourts Brassés aux Fruits fraise,https://images.openfoodfacts.org/images/products/611/112/600/1827/front_fr.21.400.jpg,162.56,139.4064,137.2517,59.7994,9.1673,5.7611,23.2263
OpenFoodFacts,Yogures,Icelandic Style Yogurt,https://images.openfoodfacts.org/images/products/401/624/103/0573/front_en.47.400.jpg,156.8193,147.2027,134.2818,60.9868,1.723,8.1138,19.3693
OpenFoodFacts,Yogures,Danone velouté nature,https://images.openfoodfacts.org/images/products/303/349/000/4583/front_fr.67.400.jpg,170.2184,194.3021,208.6172,77.1491,-1.3461,-9.6266,24.5316
OpenFoodFacts,Yogures,Brassé Jus de Citron,https://images.openfoodfacts.org/images/products/366/134/422/1819/front_fr.74.400.jpg,204.3025,207.311,176.1114,82.1759,-3.1705,14.1109,22.8105
OpenFoodFacts,Yogures,YAOURT GREC,https://images.openfoodfacts.org/images/products/611/124/695/4546/front_fr.3.400.jpg,112.7619,109.2217,112.5411,45.4562,3.1206,-1.2625,25.9172
OpenFoodFacts,Yogures,Yaos Le Yaourt à la Grecque Stracciatella 125 g,https://images.openfoodfacts.org/images/products/302/329/003/2114/front_fr.78.400.jpg,134.7177,134.0145,125.7249,55.5067,2.3147,4.4388,22.0733
OpenFoodFacts,Yogures,Ghilal,https://images.openfoodfacts.org/images/products/611/124/210/1982/front_fr.22.400.jpg,125.7093,127.9254,107.4715,52.7807,-3.0621,11.9088,23.4214
OpenFoodFacts,Yogures,Daya mini vani,https://images.openfoodfacts.org/images/products/611/112/600/2640/front_fr.18.400.jpg,177.7512,164.2605,149.9537,67.7768,3.0082,8.9074,17.8889
OpenFoodFacts,Yogures,Danone veloute nature 125 g x 8,https://images.openfoodfacts.org/images/products/303/349/000/4590/front_fr.104.400.jpg,175.3015,196.3374,215.2632,78.0005,-0.2348,-11.987,24.7426
OpenFoodFacts,Yogures,Yaourt nature sans sucre,https://images.openfoodfacts.org/images/products/611/125/047/1695/front_fr.22.400.jpg,177.909,168.281,156.3949,69.3213,2.5316,7.3131,15.327
OpenFoodFacts,Yogures,Daya mini ananas,https://images.openfoodfacts.org/images/products/611/112/600/4521/front_fr.24.400.jpg,153.6192,149.4108,143.1559,61.6378,2.5055,3.8458,21.6711
OpenFoodFacts,Yogures,tartiner Greek style kiri,https://images.openfoodfacts.org/images/products/307/378/114/1429/front_fr.26.400.jpg,133.7543,132.0037,129.4169,54.4749,2.1633,1.6786,26.1469
OpenFoodFacts,Yogures,Daya fraise sghira,https://images.openfoodfacts.org/images/products/611/112/600/3869/front_fr.4.400.jpg,139.8723,134.4705,139.6051,56.7267,5.6634,-1.0159,21.8777
OpenFoodFacts,Yogures,Brooklea Greek 10% Fat Authentic Greek Yogurt,https://images.openfoodfacts.org/images/products/408/860/006/0880/front_en.73.400.jpg,133.8647,118.3619,112.1359,50.4964,5.7536,6.1358,20.8287
OpenFoodFacts,Yogures,danone 0%,https://images.openfoodfacts.org/images/products/611/103/201/0401/front_fr.13.400.jpg,134.8148,113.7956,106.5632,49.1556,7.6515,7.1709,21.753
OpenFoodFacts,Yogures,Brassé abricot mchmach,https://images.openfoodfacts.org/images/products/611/112/600/1834/front_fr.11.400.jpg,128.2118,136.6792,144.9285,56.4798,2.0546,-4.7163,20.6425
OpenFoodFacts,Yogures,Brassé Ananas,https://images.openfoodfacts.org/images/products/611/112/600/1810/front_fr.4.400.jpg,97.4024,108.8528,105.5301,43.906,-1.7161,1.0903,28.8867
OpenFoodFacts,Yogures,Yaourt au lait de chèvre,https://images.openfoodfacts.org/images/products/611/112/600/2015/front_fr.10.400.jpg,170.1396,145.4192,121.4357,61.6592,7.6429,15.5208,21.3228
OpenFoodFacts,Yogures,Yaourt à la grecque nature,https://images.openfoodfacts.org/images/products/356/470/013/7826/front_fr.44.400.jpg,169.2337,188.0164,202.9845,74.9758,-1.7208,-9.8191,20.4692
OpenFoodFacts,Yogures,Yaourt A La Grecque,https://images.openfoodfacts.org/images/products/303/349/203/9705/front_en.21.400.jpg,136.9157,152.0659,177.2132,61.3431,3.0646,-15.681,31.7245
OpenFoodFacts,Yogures,Yogo,https://images.openfoodfacts.org/images/products/611/124/207/1988/front_fr.4.400.jpg,129.8353,115.0273,100.5283,48.5851,4.1536,10.4379,22.5905
OpenFoodFacts,Yogures,"Yaourt au lait de brebis, nature",https://images.openfoodfacts.org/images/products/405/648/919/9557/front_fr.42.400.jpg,123.343,134.0217,125.7468,54.594,-3.9494,3.5398,19.8836
OpenFoodFacts,Yogures,organic GREEK YOGURT plain,https://images.openfoodfacts.org/images/products/009/661/948/3556/front_en.537.400.jpg,114.6497,103.1288,81.6562,42.9665,1.4848,13.2971,25.0757
OpenFoodFacts,Yogures,daya fraise 330g,https://images.openfoodfacts.org/images/products/611/112/600/2602/front_fr.36.400.jpg,111.7648,91.4282,79.1031,40.6271,6.4526,11.3204,17.4199
OpenFoodFacts,Yogures,Hipro fruit citron,https://images.openfoodfacts.org/images/products/303/349/148/2892/front_fr.104.400.jpg,140.8554,139.2604,124.9079,54.9411,-1.2383,7.3265,40.294
OpenFoodFacts,Yogures,Total 0% Fat Yoghurt,https://images.openfoodfacts.org/images/products/520/105/401/7517/front_en.58.400.jpg,130.0925,118.6383,115.1747,49.7408,4.6089,3.7301,25.8261
OpenFoodFacts,Yogures,Yaourt ferme,https://images.openfoodfacts.org/images/products/611/125/047/1701/front_ar.22.400.jpg,79.7991,101.877,122.6752,41.868,0.63,-13.6979,20.8948
OpenFoodFacts,Yogures,yogo banan,https://images.openfoodfacts.org/images/products/611/124/207/1995/front_en.16.400.jpg,138.6318,138.2,124.7473,56.7832,-0.1833,6.587,21.9477
OpenFoodFacts,Yogures,Danone,https://images.openfoodfacts.org/images/products/611/103/200/1393/front_ar.12.400.jpg,136.9028,105.431,77.5142,47.2736,10.3263,19.1041,24.6784
OpenFoodFacts,Yogures,Dan up,https://images.openfoodfacts.org/images/products/611/103/200/8705/front_fr.28.400.jpg,76.9566,59.2183,63.0568,25.4484,8.7155,0.475,29.4631
OpenFoodFacts,Yogures,Yaos Le Yaourt à la Grecque Stracciatella 4x125g,https://images.openfoodfacts.org/images/products/302/329/001/4080/front_fr.111.400.jpg,138.251,133.8194,147.4236,56.4723,9.345,-6.7704,27.0097
OpenFoodFacts,Yogures,Yaourt au Soja Citron,https://images.openfoodfacts.org/images/products/327/322/008/3000/front_en.100.400.jpg,150.2532,146.009,100.0028,59.6232,-4.0343,23.2674,19.7283
OpenFoodFacts,Yogures,Greek Style Natural Yogurt,https://images.openfoodfacts.org/images/products/503/658/920/0970/front_en.24.400.jpg,151.3074,186.744,208.4249,74.0333,-0.996,-14.5636,26.7283
OpenFoodFacts,Yogures,Danino,https://images.openfoodfacts.org/images/products/611/103/200/8439/front_fr.3.400.jpg,150.4371,99.0027,93.8691,48.8005,21.3766,14.7253,20.8724
